CreditScore,Geography,Gender,Age,Balance,NumOfProducts,IsActiveMember,Exited
-2.4783507699232223,0,1,-0.9460792562201749,-0.2690746311079832,2,1,0
-0.6159311419445411,0,0,0.0074566507928420294,-1.2258476714090278,3,0,1
-1.2160441331821163,0,1,-0.27860412131106305,0.14145222877469335,1,1,0
-1.0091086189622627,1,1,0.1981638321954454,0.5389379904752859,2,0,0
-1.350552217425021,0,0,0.2935174228967471,-1.2258476714090278,2,1,0
0.7394964761954991,0,0,-0.9460792562201749,-1.2258476714090278,2,1,0
-1.8161571244196912,0,0,0.5795781950006521,0.9260167093296419,1,0,1
-1.6609554887548013,0,1,-0.7553720748175714,1.1022538431506914,1,1,0
1.5879320844968983,0,1,-0.5646648934149681,0.00100507140589216,1,1,0
2.063883767202561,0,1,-0.27860412131106305,-1.2258476714090278,1,1,0
-0.7090521233434752,1,1,0.1981638321954454,-0.09834889947063385,2,1,0
-1.8471974515526692,0,1,0.10281024149414371,-1.2258476714090278,1,0,0
-1.919624881529618,0,0,1.1516997392084622,0.7378308850642105,1,0,1
-0.9780682918292848,0,0,2.105235646221479,0.6560450295292659,1,1,0
1.8983353558266787,0,0,0.9609925578058589,0.8800272410904766,1,0,1
0.09799638211395333,0,0,2.105235646221479,1.2732771981989726,1,1,0
1.2982223645891036,1,0,-0.6600184841162697,0.5278566871606641,2,1,0
1.8466014772717152,1,0,-1.1367864376227783,0.5699204753635505,1,1,1
-0.13997945923887817,1,0,0.0074566507928420294,0.983389912427009,1,1,1
-1.040148946095241,1,1,-0.08789693990845966,0.431217227706301,1,1,0
1.2982223645891036,1,0,-0.18325053060976135,0.4372729105057929,2,0,0
0.49117385913167494,1,1,0.48422460429935044,0.6391207231492967,2,0,0
-0.6780117962104972,1,1,-0.27860412131106305,1.1149271191851775,2,0,0
1.4223836731210155,0,0,-0.5646648934149681,-1.2258476714090278,2,0,0
0.04626250355898996,1,1,0.1981638321954454,0.7865476864126004,1,0,1
-0.5124633848346144,1,1,0.2935174228967471,0.3527539521024455,1,0,1
-0.3262214220367463,0,1,0.38887101359804876,0.7809373969674327,1,1,0
0.05660927926998263,0,1,0.5795781950006521,0.8234489825909674,1,0,0
0.7705368033284771,1,1,-1.8996151632331917,-0.009579231263980102,1,0,0
-1.443673198823955,0,0,2.5820035997279875,-1.2258476714090278,1,0,1
-0.3779553005917097,0,1,1.1516997392084622,-0.5737700038102944,1,1,0
0.9464319904153525,1,1,-0.3739577120123647,0.9675743614357466,1,0,0
0.3773593263107555,1,0,-1.1367864376227783,1.215543865966245,2,0,0
-0.9884150675402774,0,1,-0.5646648934149681,-0.3269722412061958,2,0,0
0.3463189991777775,0,1,1.6284676927149706,0.03560054743720522,1,1,0
-0.4917698334126291,1,1,-1.23214002832408,0.5237736209156963,1,1,0
1.0395529718142866,1,0,-0.27860412131106305,1.496059620393335,2,1,0
-0.7193988990544679,1,0,-0.4693113027136664,0.4030361211700456,1,0,0
0.8740045604384039,1,1,0.38887101359804876,0.748371754269159,2,1,0
0.10834315782494601,1,0,-0.3739577120123647,1.1898468010272087,2,1,0
0.25319801777884343,0,0,-1.7089079818305883,0.35079127235539426,1,0,0
0.9050448875713819,1,1,1.8191748741175742,0.9177050506915502,4,0,1
1.6810530658958325,0,1,-0.9460792562201749,-1.2258476714090278,1,0,0
0.0669560549809753,0,0,-0.18325053060976135,1.396302407458702,1,1,0
-0.4814230577016364,1,0,-1.3274936190253817,1.3029230222109995,2,1,0
-1.3608989931360136,0,1,-0.27860412131106305,-1.2258476714090278,2,1,0
0.8740045604384039,0,0,-1.7089079818305883,1.638488209226516,2,0,0
0.13938348495792402,0,1,1.533114102013669,-1.2258476714090278,2,1,0
0.2842383449118215,0,0,-0.6600184841162697,-1.2258476714090278,1,1,0
1.1016336260802426,0,1,-0.5646648934149681,0.012298092828129055,1,1,0
-2.426616891368259,1,0,0.1981638321954454,0.732499307041558,2,0,0
0.1497302606689167,0,0,-0.4693113027136664,0.32310091589144596,2,0,0
1.308569140300096,0,0,-0.6600184841162697,-1.2258476714090278,1,0,1
-1.1125763760721894,0,0,-0.27860412131106305,-1.2258476714090278,2,0,0
-1.4954070773789185,0,0,-0.4693113027136664,0.22152238230962296,1,1,0
-1.6299151616218233,0,0,0.6749317857019538,-1.2258476714090278,2,0,0
0.01522217642601194,0,0,3.440185916039703,-1.2258476714090278,2,1,0
1.029206196103294,0,1,-1.6135543911292867,0.7243601000944535,1,0,1
0.8119239061724478,0,1,-0.8507256655188732,-1.2258476714090278,2,0,0
-0.0468584778399441,0,0,0.6749317857019538,-1.2258476714090278,3,0,1
-0.1606730106608635,1,0,-1.0414328469214764,0.0823437706045412,2,1,0
-0.036511702128951426,0,0,0.48422460429935044,-1.2258476714090278,3,1,1
1.629319187340869,0,1,0.5795781950006521,0.6753929553061733,2,0,0
-1.3091651145810503,0,0,-0.27860412131106305,-1.2258476714090278,2,0,0
1.2257949346121548,0,1,-0.9460792562201749,-1.2258476714090278,2,1,0
0.8222706818834405,0,1,0.2935174228967471,-1.2258476714090278,2,1,0
-1.4022860959799843,0,1,-0.3739577120123647,1.5993141087452802,1,1,0
1.2671820374561256,0,1,0.1981638321954454,0.4221788999539574,1,1,0
1.691399841606825,1,1,-0.9460792562201749,0.3301666270892652,2,1,0
0.615335167663587,0,1,-1.6135543911292867,-1.2258476714090278,2,0,0
-2.4576572185012373,0,1,-0.4693113027136664,-1.2258476714090278,2,0,0
0.1497302606689167,0,0,0.10281024149414371,-1.2258476714090278,1,1,0
-0.2848343191927756,0,0,0.48422460429935044,-1.2258476714090278,2,0,0
0.9050448875713819,0,1,-0.7553720748175714,0.09917992788595736,1,0,0
-1.2677780117370796,0,1,-0.27860412131106305,-1.2258476714090278,2,0,0
0.20146413922388007,0,0,2.4866500090266856,-1.2258476714090278,1,1,1
-0.29518109490376826,0,0,0.6749317857019538,0.4902272794282505,2,1,1
-0.7090521233434752,1,1,-0.6600184841162697,0.19958127032437928,1,1,0
1.3913433459880375,1,0,-0.27860412131106305,0.37376757529982507,1,1,0
-0.4710762819906437,0,1,-0.5646648934149681,1.1797059684586013,1,0,0
-1.7747700215757207,1,1,-0.3739577120123647,0.26201118652800254,1,0,1
0.35666577488877016,1,1,-0.8507256655188732,0.22519563538186405,1,1,0
-1.1643102546271529,1,1,0.0074566507928420294,0.505963175688639,2,0,0
-0.9159876375633287,0,1,0.2935174228967471,0.3806832727590162,1,0,0
0.25319801777884343,0,1,-0.27860412131106305,0.4760798299237842,1,1,0
0.7291497004845064,1,1,-1.0414328469214764,1.2499486194025073,2,1,1
-0.23310044063781224,1,0,-0.8507256655188732,0.8953608569192877,2,1,0
0.18077058780189473,1,0,-0.18325053060976135,1.4645333357025436,1,0,0
-1.4954070773789185,0,0,0.1981638321954454,-1.2258476714090278,2,0,0
-1.3091651145810503,1,0,-0.7553720748175714,0.5021732452641317,1,0,1
0.5015206348426676,1,1,-0.4693113027136664,1.74195313351737,2,0,0
1.8362547015607225,0,1,-0.4693113027136664,0.8485945547152395,2,0,0
0.24285124206785078,0,1,0.0074566507928420294,0.7005053513151716,1,0,0
0.05660927926998263,0,0,0.0074566507928420294,-1.2258476714090278,2,0,0
0.3463189991777775,1,0,0.8656389671045572,0.7997291820680158,1,1,0
-0.26414076777079026,0,0,-1.0414328469214764,-1.2258476714090278,1,0,0
-2.2610684799923764,0,1,0.2935174228967471,1.2199444292370911,1,0,1
-1.0504957218062334,0,0,1.247053329909764,-1.2258476714090278,1,1,1
-0.26414076777079026,1,1,1.6284676927149706,1.1542940257856116,1,0,1
1.8362547015607225,0,0,0.1981638321954454,-1.2258476714090278,2,0,0
1.2361417103231473,0,1,-1.4228472097266833,0.4061458610959018,1,0,0
1.1119804017912354,0,0,-0.4693113027136664,-1.2258476714090278,2,1,0
1.4948111030979643,1,0,-0.5646648934149681,0.871498735669945,1,1,0
0.3773593263107555,0,1,-0.08789693990845966,0.7386090011977995,1,1,0
0.36701255059976284,0,1,-1.3274936190253817,-1.2258476714090278,2,1,0
1.4327304488320083,1,1,0.0074566507928420294,0.7747916418163288,2,1,0
-0.6366246933665265,1,0,1.0563461485071606,1.096401063548959,2,1,0
-1.9610119843735887,1,0,-0.4693113027136664,-0.20549893689426124,1,1,0
-0.13997945923887817,0,1,0.10281024149414371,0.9131799567851122,1,1,0
-0.6883585719214899,0,0,0.8656389671045572,2.190269672220738,1,0,1
-0.7400924504764532,0,0,-0.3739577120123647,0.8495084204606,2,1,1
1.09128685036925,1,1,0.48422460429935044,0.9771119336280757,1,0,0
0.12903670924693136,0,1,-0.4693113027136664,-1.2258476714090278,2,1,0
0.32562544775579216,0,0,0.38887101359804876,0.7911949068883061,1,1,0
1.474117551675979,0,1,1.247053329909764,-1.2258476714090278,1,0,1
0.4187464291547262,0,0,-0.7553720748175714,-0.5700896988101691,1,0,1
-1.7126893673097645,0,0,-1.7089079818305883,0.5877354081810798,1,1,0
-0.1606730106608635,0,0,-0.9460792562201749,0.9906524365212337,2,0,0
-0.005471374995973408,0,1,-0.18325053060976135,0.4885269634527102,1,0,0
0.8740045604384039,0,1,0.48422460429935044,0.7083299461159868,1,0,0
-2.426616891368259,0,1,-0.6600184841162697,-1.2258476714090278,2,1,0
1.0705932989472646,0,0,-0.6600184841162697,-1.2258476714090278,2,0,0
-1.1953505817601309,0,0,0.8656389671045572,-1.2258476714090278,1,0,1
0.6774158219295431,0,1,0.2935174228967471,-1.2258476714090278,2,0,0
-1.1539634789161601,0,1,-0.18325053060976135,0.8193651149905585,1,0,0
-0.3779553005917097,0,0,0.38887101359804876,-1.2258476714090278,2,1,0
0.5739480648196164,0,1,1.7238212834162723,-1.2258476714090278,1,0,1
1.1119804017912354,0,0,-0.5646648934149681,-1.2258476714090278,2,0,0
-0.6676650204995045,0,0,-1.0414328469214764,-1.2258476714090278,2,1,0
-0.0468584778399441,0,0,3.2494787346370995,0.3329369128501487,1,1,0
-0.20206011350483422,1,0,-0.5646648934149681,0.7494406021568844,1,0,0
0.6877625976405357,0,0,-1.6135543911292867,0.3938559535045762,1,1,0
0.3463189991777775,0,1,-0.8507256655188732,-1.2258476714090278,2,0,0
1.5465449816529278,0,0,0.9609925578058589,0.5051980415132002,1,0,0
0.7291497004845064,0,0,-0.27860412131106305,-1.2258476714090278,2,1,0
0.33597222346678485,0,1,-0.9460792562201749,0.917023097210928,1,0,1
0.09799638211395333,1,1,-0.7553720748175714,0.7805820759647206,2,1,0
0.553254513397631,1,0,-1.4228472097266833,0.5857640737952617,1,0,1
-0.367608524880717,0,0,0.1981638321954454,0.5213192294698087,1,0,0
0.17042381209090204,0,0,0.0074566507928420294,-1.2258476714090278,2,0,1
0.32562544775579216,1,1,-1.4228472097266833,-0.29740030216586505,2,0,0
-1.7230361430207572,0,0,-0.9460792562201749,0.8595098171824055,1,0,0
-0.23310044063781224,1,1,-1.1367864376227783,0.3099739124060452,2,0,0
-1.764423245864728,1,1,0.48422460429935044,0.8514029849951331,1,0,1
-0.750439226187446,0,1,-0.8507256655188732,1.4901396872056145,1,0,0
-1.4333264231129623,0,1,0.10281024149414371,-1.2258476714090278,2,1,0
-1.7230361430207572,0,0,-0.3739577120123647,0.9196726988423377,1,1,0
-1.4540199745349478,0,0,-0.8507256655188732,-1.2258476714090278,2,1,0
-0.46072950627965104,1,1,-0.27860412131106305,1.8269876840117074,2,0,0
-0.5538504876785851,0,0,0.10281024149414371,0.40880716251675603,1,1,0
1.0705932989472646,1,0,1.533114102013669,1.3642743139905127,1,0,1
2.063883767202561,0,0,0.5795781950006521,0.7344474021195758,1,1,0
-1.4540199745349478,0,1,2.4866500090266856,-1.2258476714090278,2,1,0
1.3189159160110888,1,0,0.5795781950006521,1.3729547564027318,2,0,0
-0.15032623494987085,0,1,0.2935174228967471,-1.2258476714090278,2,1,0
1.5879320844968983,0,0,1.0563461485071606,-1.2258476714090278,1,1,1
-1.412632871690977,0,1,-0.6600184841162697,-1.2258476714090278,2,0,0
0.8222706818834405,0,0,0.0074566507928420294,0.36100711179331557,1,0,0
-1.2988183388700576,0,0,-0.18325053060976135,-1.2258476714090278,1,1,0
-0.3572617491697243,0,1,-0.8507256655188732,-1.2258476714090278,2,1,0
0.3773593263107555,1,0,-0.4693113027136664,0.5593828115803672,2,0,0
0.6670690462185503,0,0,0.1981638321954454,-0.3248861527211708,2,0,1
-1.4333264231129623,0,0,-0.27860412131106305,0.12568267558576662,2,0,0
-1.7747700215757207,0,1,0.10281024149414371,-1.2258476714090278,2,0,0
-0.5124633848346144,0,1,-0.6600184841162697,0.26488003900817686,1,0,0
-0.7297456747654606,0,1,-0.9460792562201749,-0.23680773371825953,2,0,0
1.6189724116298765,0,1,-0.3739577120123647,1.575533084666606,1,1,0
-0.3572617491697243,0,0,-0.6600184841162697,-1.2258476714090278,2,1,0
0.7291497004845064,1,1,-0.18325053060976135,0.5006027488700965,1,1,0
-1.5471409559338818,0,1,1.7238212834162723,-1.2258476714090278,2,1,0
-1.3402054417140283,0,1,-0.3739577120123647,0.31954770586432507,1,0,0
2.063883767202561,0,1,-0.8507256655188732,1.0346159179334782,1,1,0
1.122327177502228,0,1,0.2935174228967471,0.46373302609611994,1,1,0
-1.3919393202689916,0,1,1.0563461485071606,-1.2258476714090278,1,1,1
0.6256819433745797,0,0,-0.08789693990845966,0.8420029253965462,2,1,1
-1.4333264231129623,0,1,-0.5646648934149681,1.605607473568688,1,0,0
-1.040148946095241,0,1,-0.18325053060976135,-1.2258476714090278,1,1,0
-0.4400359548576657,0,0,0.1981638321954454,0.21280716107124767,1,0,1
-0.336568197747739,0,1,-0.4693113027136664,0.9370832677041421,1,1,0
-0.07789880497292212,0,1,0.5795781950006521,-1.2258476714090278,1,0,1
0.21181091493487275,0,1,0.5795781950006521,0.47906568029840146,1,1,0
0.3980528777327409,1,1,-0.5646648934149681,1.3675731738005368,2,0,0
-0.4917698334126291,0,1,-0.7553720748175714,-1.2258476714090278,2,1,0
-0.3158746463257536,0,0,0.1981638321954454,-1.2258476714090278,2,0,0
0.2635447934898361,0,0,-0.4693113027136664,-0.21461707964856716,1,1,0
-0.812519880453402,1,1,-1.23214002832408,0.6699511107747855,2,0,0
0.18077058780189473,1,1,0.7702853764032556,0.486716380968435,1,1,1
0.4601335319986969,0,1,0.6749317857019538,-0.4323046442176636,1,0,0
0.8222706818834405,0,0,-0.5646648934149681,-1.2258476714090278,2,0,0
1.6189724116298765,0,1,0.38887101359804876,0.46980954413708825,2,0,1
-0.6055843662335485,0,1,1.4377605113123673,-1.2258476714090278,1,1,1
0.7808835790394698,0,0,-0.7553720748175714,0.6128151088880696,2,1,0
-1.412632871690977,0,1,-0.8507256655188732,-1.2258476714090278,1,1,0
-0.8642537590083653,0,1,0.2935174228967471,-1.2258476714090278,2,1,0
2.063883767202561,0,1,-0.5646648934149681,-1.2258476714090278,1,0,1
0.21181091493487275,1,1,0.5795781950006521,0.36987891788493843,1,1,1
0.20146413922388007,0,1,-0.18325053060976135,1.507702513601283,2,0,0
0.44978675628770426,0,0,-0.8507256655188732,-1.2258476714090278,2,1,0
-1.0711892732282189,1,0,0.0074566507928420294,-0.03028705722492545,3,1,1
1.0395529718142866,1,1,1.0563461485071606,0.3269930992702747,1,0,1
-0.5848908148115631,1,0,-0.9460792562201749,0.870982502494602,1,0,0
0.2325044663568581,0,1,3.1541251439357976,-1.2258476714090278,2,1,0
-0.41934240343568036,0,1,0.10281024149414371,-1.2258476714090278,2,0,0
-1.4333264231129623,0,0,-0.18325053060976135,-1.2258476714090278,2,1,0
1.2051013831901694,1,1,-1.80426157253189,0.6928256415781597,2,1,0
-0.6780117962104972,0,0,2.6773571904292894,0.6009056848603158,2,1,0
1.1637142803461988,1,1,0.2935174228967471,0.37943956911397964,1,0,1
0.6360287190855723,0,0,-0.9460792562201749,-1.2258476714090278,1,1,0
-1.1539634789161601,1,0,0.38887101359804876,0.6368309301110705,3,0,1
0.18077058780189473,0,0,0.6749317857019538,-1.2258476714090278,3,0,1
0.5429077376866382,0,1,-1.0414328469214764,0.07513413596944848,2,1,0
0.11868993353593868,0,1,-0.08789693990845966,-1.2258476714090278,2,0,0
0.7705368033284771,1,0,0.0074566507928420294,0.6461795426903202,1,0,0
0.5429077376866382,0,1,-0.18325053060976135,0.4724117055263679,2,1,0
0.08764960640296066,1,1,2.6773571904292894,0.6559208194358506,1,1,1
-1.319511890292043,0,1,-0.4693113027136664,-1.2258476714090278,2,0,0
-0.1606730106608635,0,0,0.10281024149414371,0.7534614832196003,1,0,1
1.2568352617451328,1,1,-1.23214002832408,1.2166918877715795,2,0,0
-1.0918828246502041,0,0,-1.23214002832408,-1.2258476714090278,2,1,0
-0.1710197863718562,1,1,-1.4228472097266833,0.42651279045208,1,1,0
0.9153916632823745,1,1,1.4377605113123673,0.8002696161776889,1,0,1
1.24648848603414,1,0,-0.27860412131106305,0.021813066797010956,1,0,0
-0.6573182447885119,0,0,-0.4693113027136664,-1.2258476714090278,2,1,0
0.3152786720447995,0,0,3.8216002788449095,-1.2258476714090278,2,1,0
-1.1022296003611969,1,1,-0.18325053060976135,0.052024327208482414,1,1,0
0.47048030770968957,0,1,-1.0414328469214764,-1.2258476714090278,1,0,0
1.1947546074791768,0,1,0.1981638321954454,-1.2258476714090278,2,1,0
0.7912303547504624,0,1,-0.4693113027136664,-1.2258476714090278,2,1,0
0.21181091493487275,1,0,-0.4693113027136664,-0.6285706956697134,2,0,0
0.4394399805767116,0,0,-0.8507256655188732,0.8254980484546004,1,1,0
2.063883767202561,1,1,-0.08789693990845966,-0.3459432093834735,1,1,0
0.8429642333054258,1,1,0.2935174228967471,0.5170696415641205,2,1,0
0.7808835790394698,0,0,0.8656389671045572,0.37535970829077764,1,0,0
-0.967721516118292,0,0,-0.6600184841162697,1.7341415206747055,2,0,0
0.32562544775579216,0,0,-1.23214002832408,0.5476163493633575,1,1,0
0.9050448875713819,0,1,-0.7553720748175714,0.04061126274112529,1,1,0
-1.2367376846041016,0,0,-0.27860412131106305,0.36469078248629466,1,0,0
-1.5781812830668598,0,1,-0.4693113027136664,-1.2258476714090278,2,1,0
0.004875400715019266,0,1,-0.27860412131106305,-1.2258476714090278,2,0,0
-1.0504957218062334,0,0,0.0074566507928420294,-1.2258476714090278,1,0,1
1.4534240002539935,1,0,-0.3739577120123647,-0.3854469874932972,1,0,0
-0.005471374995973408,0,1,0.1981638321954454,-1.2258476714090278,2,1,0
0.8533110090164185,1,1,-0.4693113027136664,0.3822797330693523,3,0,1
1.660359514473847,1,0,-0.4693113027136664,1.166954640404124,2,1,0
0.584294840530609,0,1,-0.8507256655188732,-1.2258476714090278,2,0,0
0.6360287190855723,1,1,-1.0414328469214764,1.1077865613891325,1,1,0
0.5739480648196164,0,0,-0.18325053060976135,-1.2258476714090278,2,1,0
1.09128685036925,0,1,2.200589236922781,-1.2258476714090278,1,1,1
1.308569140300096,0,0,1.3424069206110656,-1.2258476714090278,2,0,0
-0.0468584778399441,0,1,-0.3739577120123647,0.12085995826839646,1,1,0
0.6567222705075577,0,1,0.6749317857019538,-1.2258476714090278,1,0,1
1.3603030188550596,0,1,0.0074566507928420294,-1.2258476714090278,2,1,0
1.2878755888781108,0,1,-0.9460792562201749,-1.2258476714090278,2,1,0
-1.7747700215757207,1,1,-0.3739577120123647,0.9974155559043845,1,1,1
1.6189724116298765,0,1,0.2935174228967471,0.6697539773362039,1,1,0
1.536198205941935,0,0,-1.6135543911292867,1.5658499863261208,2,1,0
0.25319801777884343,0,1,0.10281024149414371,0.5885630480809468,2,0,0
-0.5021166091236218,0,1,-0.9460792562201749,0.43948561315055745,1,0,0
-1.8161571244196912,0,0,-0.6600184841162697,0.6817513901914221,1,0,0
0.9671255418373379,0,0,-1.23214002832408,1.4394267094527236,1,1,0
-0.6469714690775192,0,1,-0.4693113027136664,-1.2258476714090278,2,0,0
0.5429077376866382,1,1,0.2935174228967471,-0.21250166155438727,1,1,0
0.9981658689703159,0,0,0.1981638321954454,0.28905340671095503,2,0,0
-0.6987053476324826,0,1,-1.1367864376227783,-1.2258476714090278,2,0,0
1.029206196103294,0,0,-0.4693113027136664,0.5823669678081234,1,0,1
0.3152786720447995,0,1,-0.08789693990845966,-1.2258476714090278,2,1,0
1.2671820374561256,0,1,-1.3274936190253817,0.9522897885599484,1,0,0
0.6567222705075577,0,0,-0.7553720748175714,0.7802536805048391,1,1,0
0.3773593263107555,0,0,0.48422460429935044,-1.2258476714090278,3,0,1
-1.443673198823955,0,1,1.8191748741175742,1.1640716840681813,1,1,0
-0.2434472163488049,0,1,-0.5646648934149681,-1.2258476714090278,2,1,0
0.44978675628770426,0,0,-0.7553720748175714,-1.2258476714090278,2,0,0
-0.3572617491697243,0,0,-0.27860412131106305,0.8947265039518836,1,0,0
0.3773593263107555,0,1,-0.3739577120123647,-1.2258476714090278,2,0,0
0.6360287190855723,0,0,-0.5646648934149681,-1.2258476714090278,2,1,0
-1.0091086189622627,0,1,-0.5646648934149681,0.6666796573208572,1,0,0
0.17042381209090204,0,1,-0.7553720748175714,0.6856525487511944,1,1,0
0.8326174575944332,0,1,0.38887101359804876,-1.2258476714090278,1,1,1
-0.22275366492681956,1,1,-0.3739577120123647,1.287960914764817,2,0,0
-0.3779553005917097,0,1,1.0563461485071606,0.9715405900573596,1,0,1
-2.1989878257264204,1,1,-0.7553720748175714,0.030656665177097003,1,0,0
0.01522217642601194,0,0,3.916953869546211,-1.2258476714090278,2,1,0
0.8119239061724478,1,1,-0.8507256655188732,-0.2054109480667967,1,0,0
-0.0882455806839148,0,1,-0.08789693990845966,-1.2258476714090278,2,0,0
1.6086256359188837,1,0,1.9145284648188758,0.9425613335014803,1,0,0
0.9671255418373379,0,1,-0.27860412131106305,1.2391928266681778,1,1,0
-1.826503900130684,0,1,-0.18325053060976135,-1.2258476714090278,2,0,0
-0.9470279646963067,0,1,0.9609925578058589,1.1312556979300177,1,0,1
0.5739480648196164,0,1,0.2935174228967471,-1.2258476714090278,2,1,0
-0.23310044063781224,0,0,-1.6135543911292867,-1.2258476714090278,1,0,0
-2.2921088071253544,0,1,-1.4228472097266833,0.30861577520397826,1,0,0
-1.2988183388700576,0,0,1.7238212834162723,1.1135545575851655,1,1,0
0.3049318963338068,0,0,-0.8507256655188732,1.041054648633954,1,1,0
1.0188594203923014,0,1,0.10281024149414371,1.0065748883283776,1,0,1
1.1637142803461988,0,0,-0.7553720748175714,-1.2258476714090278,2,0,0
0.8636577847274112,0,1,-0.8507256655188732,-1.2258476714090278,2,0,0
0.6774158219295431,0,1,-0.3739577120123647,1.0889295459556203,1,0,0
-0.5848908148115631,0,1,-0.3739577120123647,-1.2258476714090278,2,0,0
-0.06755202926192945,0,0,0.6749317857019538,0.30379994954340417,1,0,1
0.21181091493487275,1,1,-0.3739577120123647,1.095658848139144,1,1,0
0.13938348495792402,1,1,-1.23214002832408,0.6372098109637595,2,1,0
0.05660927926998263,0,1,1.0563461485071606,-1.2258476714090278,2,1,0
0.17042381209090204,0,0,0.10281024149414371,1.1221569479773934,1,0,0
0.12903670924693136,1,1,0.48422460429935044,0.6497824367548073,2,1,0
-0.6883585719214899,1,0,-0.8507256655188732,0.5694098516762971,1,0,1
-0.2537939920597976,0,0,-0.18325053060976135,0.5093973042971693,1,0,0
-1.7126893673097645,0,1,-0.9460792562201749,1.693070131050436,1,0,1
0.08764960640296066,1,0,-0.6600184841162697,1.1930235342679647,2,1,0
-0.015818150706966082,0,1,-0.5646648934149681,-1.2258476714090278,2,0,0
1.598278860207891,0,0,0.0074566507928420294,1.42298674230153,1,0,1
0.6774158219295431,1,0,0.0074566507928420294,0.6220989719476547,1,0,1
-0.0882455806839148,1,0,0.10281024149414371,0.8497028292906812,2,1,1
0.08764960640296066,0,1,-0.7553720748175714,0.6708366085375209,1,0,0
-1.0918828246502041,0,0,0.7702853764032556,-1.2258476714090278,2,1,0
-1.1125763760721894,0,1,-1.6135543911292867,-1.2258476714090278,2,0,0
0.6981093733515285,0,0,-1.3274936190253817,-1.2258476714090278,2,0,0
1.9604160100926347,0,0,0.38887101359804876,-1.2258476714090278,2,0,0
-0.21240688921582687,1,0,-0.4693113027136664,0.488044066663729,2,0,0
-0.07789880497292212,1,1,1.9145284648188758,1.5040717323674353,1,1,0
0.035915727847997285,1,0,-0.6600184841162697,0.6094301835036404,1,1,0
-0.7090521233434752,0,1,0.0074566507928420294,-1.2258476714090278,2,1,0
0.08764960640296066,0,1,-0.6600184841162697,0.4985748387901163,2,1,0
1.153367504635206,0,1,0.0074566507928420294,0.07672562787604802,1,1,0
-0.8539069832973727,0,0,-0.6600184841162697,1.4891381531749661,1,0,0
0.20146413922388007,0,1,-1.3274936190253817,-1.2258476714090278,2,1,0
-0.38830207630270236,0,0,0.5795781950006521,1.784716344749501,2,1,0
-1.1539634789161601,0,1,-0.8507256655188732,-1.2258476714090278,2,0,0
2.063883767202561,0,0,1.7238212834162723,0.8060098854754499,2,1,0
-1.3298586660030356,0,1,-0.4693113027136664,0.8005605082029131,1,0,1
0.8946981118603892,0,1,0.1981638321954454,0.4082882047329124,1,1,0
-1.350552217425021,0,1,1.8191748741175742,-1.2258476714090278,2,1,0
0.5739480648196164,0,1,-1.0414328469214764,-1.2258476714090278,2,1,0
-0.07789880497292212,1,0,0.5795781950006521,1.191728383603591,1,1,1
-0.026164926417958756,0,0,1.0563461485071606,0.4175010677003906,1,1,0
